GSM,Description,Organism,Tissue/Cell,GSE,State ID,Characteristics,Age,GPL,,,,,
GSM209319,"Spinal Cord, mouse17K-B, 64 AMC131 F 479_ad-lib",Mus musculus,Spinal Cord,GSE8418,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 479 days Diet: Ad lib",479 DAYS,GPL782,,,,,
GSM209320,"Spinal Cord, mouse17K-B, 65 AMC150 F 703 C",Mus musculus,Spinal Cord,GSE8418,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 703 days Diet: Caloric restriction",703 DAYS,GPL782,,,,,
GSM209321,"Spinal Cord, mouse17K-B, 66 AMC163 M 733_ad-lib",Mus musculus,Spinal Cord,GSE8418,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 733 days Diet: Ad lib",733 DAYS,GPL782,,,,,
GSM209322,"Spinal Cord, mouse17K-B, 67 AMC174 F 704_ad-lib",Mus musculus,Spinal Cord,GSE8418,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 704 days Diet: Ad lib",704 DAYS,GPL782,,,,,
GSM209323,"Striatum, mouse17K-B, 01 AMC185 M 43_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 43 days Diet: Ad lib",43 DAYS,GPL782,,,,,
GSM209324,"Striatum, mouse17K-B, 02 AMC196 F 17_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 17 days Diet: Ad lib",17 DAYS,GPL782,,,,,
GSM209325,"Striatum, mouse17K-B, 03 AMC7 M 186 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 186 days Diet: Caloric restriction",186 DAYS,GPL782,,,,,
GSM209326,"Striatum, mouse17K-B, 04 AMC33 F 193 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 193 days Diet: Caloric restriction",193 DAYS,GPL782,,,,,
GSM209327,"Striatum, mouse17K-B, 05 AMC21 M 186_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 186 days Diet: Ad lib",186 DAYS,GPL782,,,,,
GSM209328,"Striatum, mouse17K-B, 06 AMC23 F 186_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 186 days Diet: Ad lib",186 DAYS,GPL782,,,,,
GSM209329,"Striatum, mouse17K-B, 07 AMC57 M 474 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 474 days Diet: Caloric restriction",474 DAYS,GPL782,,,,,
GSM209330,"Striatum, mouse17K-B, 08 AMC4 F 491 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 491 days Diet: Caloric restriction",491 DAYS,GPL782,,,,,
GSM209331,"Striatum, mouse17K-B, 09 AMC43 M 498_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 498 days Diet: Ad lib",498 DAYS,GPL782,,,,,
GSM209332,"Striatum, mouse17K-B, 10 AMC46 F 498_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 498 days Diet: Ad lib",498 DAYS,GPL782,,,,,
GSM209333,"Striatum, mouse17K-B, 11 AMC207 M 673 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL782,,,,,
GSM209334,"Striatum, mouse17K-B, 12 AMC1 F 736 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 736 days Diet: Caloric restriction",736 DAYS,GPL782,,,,,
GSM209335,"Striatum, mouse17K-B, 13 AMC36 M 743_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 743 days Diet: Ad lib",743 DAYS,GPL782,,,,,
GSM209336,"Striatum, mouse17K-B, 14 AMC72 F 716_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 716 days Diet: Ad lib",716 DAYS,GPL782,,,,,
GSM209337,"Striatum, mouse17K-B, 15 AMC186 M 44_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 44 days Diet: Ad lib",44 DAYS,GPL782,,,,,
GSM209338,"Striatum, mouse17K-B, 16 AMC197 F 19_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 19 days Diet: Ad lib",19 DAYS,GPL782,,,,,
GSM209339,"Striatum, mouse17K-B, 17 AMC30 M 193 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 193 days Diet: Caloric restriction",193 DAYS,GPL782,,,,,
GSM209340,"Striatum, mouse17K-B, 18 AMC34 F 194 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 194 days Diet: Caloric restriction",194 DAYS,GPL782,,,,,
GSM209341,"Striatum, mouse17K-B, 19 AMC50 M 193_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 193 days Diet: Ad lib",193 DAYS,GPL782,,,,,
GSM209342,"Striatum, mouse17K-B, 20 AMC52 F 193_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 193 days Diet: Ad lib",193 DAYS,GPL782,,,,,
GSM209343,"Striatum, mouse17K-B, 21 AMC58 M 472 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 472 days Diet: Caloric restriction",472 DAYS,GPL782,,,,,
GSM209344,"Striatum, mouse17K-B, 22 AMC27 F 498 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 498 days Diet: Caloric restriction",498 DAYS,GPL782,,,,,
GSM209345,"Striatum, mouse17K-B, 23 AMC80 M 476_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 476 days Diet: Ad lib",476 DAYS,GPL782,,,,,
GSM209346,"Striatum, mouse17K-B, 24 AMC48 F 499_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 499 days Diet: Ad lib",499 DAYS,GPL782,,,,,
GSM209347,"Striatum, mouse17K-B, 25 AMC208 M 673 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL782,,,,,
GSM209348,"Striatum, mouse17K-B, 26 AMC25 F 743 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 743 days Diet: Caloric restriction",743 DAYS,GPL782,,,,,
GSM209349,"Striatum, mouse17K-B, 27 AMC76 M 714_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 714 days Diet: Ad lib",714 DAYS,GPL782,,,,,
GSM209350,"Striatum, mouse17K-B, 28 AMC73 F 714_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 714 days Diet: Ad lib",714 DAYS,GPL782,,,,,
GSM209351,"Striatum, mouse17K-B, 29 AMC193 M 19_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 19 days Diet: Ad lib",19 DAYS,GPL782,,,,,
GSM209352,"Striatum, mouse17K-B, 30 AMC198 F 21_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 21 days Diet: Ad lib",21 DAYS,GPL782,,,,,
GSM209353,"Striatum, mouse17K-B, 31 AMC31 M 194 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 194 days Diet: Caloric restriction",194 DAYS,GPL782,,,,,
GSM209354,"Striatum, mouse17K-B, 32 AMC113 F 180 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 180 days Diet: Caloric restriction",180 DAYS,GPL782,,,,,
GSM209355,"Striatum, mouse17K-B, 33 AMC51 M 194_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 194 days Diet: Ad lib",194 DAYS,GPL782,,,,,
GSM209356,"Striatum, mouse17K-B, 34 AMC53 F 194_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 194 days Diet: Ad lib",194 DAYS,GPL782,,,,,
GSM209357,"Striatum, mouse17K-B, 35 AMC101 M 485 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 485 days Diet: Caloric restriction",485 DAYS,GPL782,,,,,
GSM209358,"Striatum, mouse17K-B, 36 AMC28 F 499 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 499 days Diet: Caloric restriction",499 DAYS,GPL782,,,,,
GSM209359,"Striatum, mouse17K-B, 37 AMC125 M 481_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 481 days Diet: Ad lib",481 DAYS,GPL782,,,,,
GSM209360,"Striatum, mouse17K-B, 38 AMC86 F 476_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 476 days Diet: Ad lib",476 DAYS,GPL782,,,,,
GSM209361,"Striatum, mouse17K-B, 39 AMC55 F 712 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 712 days Diet: Caloric restriction",712 DAYS,GPL782,,,,,
GSM209362,"Striatum, mouse17K-B, 40 AMC118 M 719_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 719 days Diet: Ad lib",719 DAYS,GPL782,,,,,
GSM209363,"Striatum, mouse17K-B, 41 AMC74 F 712_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 712 days Diet: Ad lib",712 DAYS,GPL782,,,,,
GSM209364,"Striatum, mouse17K-B, 42 AMC194 M 17_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 17 days Diet: Ad lib",17 DAYS,GPL782,,,,,
GSM209365,"Striatum, mouse17K-B, 43 AMC241 F 40_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 40 days Diet: Ad lib",40 DAYS,GPL782,,,,,
GSM209366,"Striatum, mouse17K-B, 44 AMC115 F 174 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 174 days Diet: Caloric restriction",174 DAYS,GPL782,,,,,
GSM209367,"Striatum, mouse17K-B, 45 AMC133 M 180_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 180 days Diet: Ad lib",180 DAYS,GPL782,,,,,
GSM209368,"Striatum, mouse17K-B, 46 AMC92 F 169_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 169 days Diet: Ad lib",169 DAYS,GPL782,,,,,
GSM209369,"Striatum, mouse17K-B, 47 AMC148 M 495 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 495 days Diet: Caloric restriction",495 DAYS,GPL782,,,,,
GSM209370,"Striatum, mouse17K-B, 48 AMC104 F 485 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 485 days Diet: Caloric restriction",485 DAYS,GPL782,,,,,
GSM209371,"Striatum, mouse17K-B, 49 AMC245 M 673 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL782,,,,,
GSM209372,"Striatum, mouse17K-B, 50 AMC217 M 177 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 177 days Diet: Caloric restriction",177 DAYS,GPL782,,,,,
GSM209373,"Striatum, mouse17K-B, 51 AMC127 M 485_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 485 days Diet: Ad lib",485 DAYS,GPL782,,,,,
GSM209374,"Striatum, mouse17K-B, 52 AMC130 F 481_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 481 days Diet: Ad lib",481 DAYS,GPL782,,,,,
GSM209375,"Striatum, mouse17K-B, 53 AMC56 F 714 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 714 days Diet: Caloric restriction",714 DAYS,GPL782,,,,,
GSM209376,"Striatum, mouse17K-B, 54 AMC119 M 730_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 730 days Diet: Ad lib",730 DAYS,GPL782,,,,,
GSM209377,"Striatum, mouse17K-B, 55 AMC167 F 733_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 733 days Diet: Ad lib",733 DAYS,GPL782,,,,,
GSM209378,"Striatum, mouse17K-B, 56 AMC239 M 40_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 40 days Diet: Ad lib",40 DAYS,GPL782,,,,,
GSM209379,"Striatum, mouse17K-B, 57 AMC244 F 33_ad-lib",Mus musculus,Striatum,GSE8419,1,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 33 days Diet: Ad lib",33 DAYS,GPL782,,,,,
GSM209380,"Striatum, mouse17K-B, 58 AMC158 F 190 C",Mus musculus,Striatum,GSE8419,2,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 190 days Diet: Caloric restriction",190 DAYS,GPL782,,,,,
GSM209381,"Striatum, mouse17K-B, 59 AMC135 M 174_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 174 days Diet: Ad lib",174 DAYS,GPL782,,,,,
GSM209382,"Striatum, mouse17K-B, 60 AMC137 F 180_ad-lib",Mus musculus,Striatum,GSE8419,3,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 180 days Diet: Ad lib",180 DAYS,GPL782,,,,,
GSM209383,"Striatum, mouse17K-B, 61 AMC209 M 482 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 482 days Diet: Caloric restriction",482 DAYS,GPL782,,,,,
GSM209384,"Striatum, mouse17K-B, 62 AMC152 F 495 C",Mus musculus,Striatum,GSE8419,4,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 495 days Diet: Caloric restriction",495 DAYS,GPL782,,,,,
GSM209385,"Striatum, mouse17K-B, 63 AMC170 M 495_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 495 days Diet: Ad lib",495 DAYS,GPL782,,,,,
GSM209386,"Striatum, mouse17K-B, 64 AMC131 F 479_ad-lib",Mus musculus,Striatum,GSE8419,5,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 479 days Diet: Ad lib",479 DAYS,GPL782,,,,,
GSM209387,"Striatum, mouse17K-B, 65 AMC150 F 703 C",Mus musculus,Striatum,GSE8419,6,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 703 days Diet: Caloric restriction",703 DAYS,GPL782,,,,,
GSM209388,"Striatum, mouse17K-B, 66 AMC163 M 733_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 733 days Diet: Ad lib",733 DAYS,GPL782,,,,,
GSM209389,"Striatum, mouse17K-B, 67 AMC174 F 704_ad-lib",Mus musculus,Striatum,GSE8419,7,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 704 days Diet: Ad lib",704 DAYS,GPL782,,,,,
GSM250031,"Adrenals, mouse17K-A, 01 AMC185 M 43 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 43 days Diet: Ad lib",43 DAYS,GPL782,,,,,
GSM250032,"Adrenals, mouse17K-A, 02 AMC196 F 17 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 17 days Diet: Ad lib",17 DAYS,GPL738,,,,,
GSM250033,"Adrenals, mouse17K-A, 05 AMC21 M 186 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 186 days Diet: Ad lib",186 DAYS,GPL738,,,,,
GSM250034,"Adrenals, mouse17K-A, 06 AMC23 F 186 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 186 days Diet: Ad lib",186 DAYS,GPL738,,,,,
GSM250035,"Adrenals, mouse17K-A, 09 AMC43 M 498 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 498 days Diet: Ad lib",498 DAYS,GPL738,,,,,
GSM250036,"Adrenals, mouse17K-A, 10 AMC46 F 498 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 498 days Diet: Ad lib",498 DAYS,GPL738,,,,,
GSM250037,"Adrenals, mouse17K-A, 13 AMC36 M 743 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 743 days Diet: Ad lib",743 DAYS,GPL738,,,,,
GSM250038,"Adrenals, mouse17K-A, 14 AMC72 F 716 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 716 days Diet: Ad lib",716 DAYS,GPL738,,,,,
GSM250039,"Adrenals, mouse17K-A, 15 AMC186 M 44 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 44 days Diet: Ad lib",44 DAYS,GPL738,,,,,
GSM250040,"Adrenals, mouse17K-A, 16 AMC197 F 19 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 19 days Diet: Ad lib",19 DAYS,GPL738,,,,,
GSM250041,"Adrenals, mouse17K-A, 19 AMC50 M 193 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 193 days Diet: Ad lib",193 DAYS,GPL738,,,,,
GSM250042,"Adrenals, mouse17K-A, 20 AMC52 F 193 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 193 days Diet: Ad lib",193 DAYS,GPL738,,,,,
GSM250043,"Adrenals, mouse17K-A, 23 AMC80 M 476 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 476 days Diet: Ad lib",476 DAYS,GPL738,,,,,
GSM250044,"Adrenals, mouse17K-A, 24 AMC48 F 499 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 499 days Diet: Ad lib",499 DAYS,GPL738,,,,,
GSM250045,"Adrenals, mouse17K-A, 27 AMC76 M 714 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 714 days Diet: Ad lib",714 DAYS,GPL738,,,,,
GSM250046,"Adrenals, mouse17K-A, 28 AMC73 F 714 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 714 days Diet: Ad lib",714 DAYS,GPL738,,,,,
GSM250047,"Adrenals, mouse17K-A, 29 AMC193 M 19 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 19 days Diet: Ad lib",19 DAYS,GPL738,,,,,
GSM250048,"Adrenals, mouse17K-A, 30 AMC198 F 21 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 21 days Diet: Ad lib",21 DAYS,GPL738,,,,,
GSM250049,"Adrenals, mouse17K-A, 33 AMC51 M 194 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 194 days Diet: Ad lib",194 DAYS,GPL738,,,,,
GSM250050,"Adrenals, mouse17K-A, 34 AMC53 F 194 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 194 days Diet: Ad lib",194 DAYS,GPL738,,,,,
GSM250051,"Adrenals, mouse17K-A, 37 AMC125 M 481 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 481 days Diet: Ad lib",481 DAYS,GPL738,,,,,
GSM250052,"Adrenals, mouse17K-A, 38 AMC86 F 476 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 476 days Diet: Ad lib",476 DAYS,GPL738,,,,,
GSM250053,"Adrenals, mouse17K-A, 40 AMC118 M 719 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 719 days Diet: Ad lib",719 DAYS,GPL738,,,,,
GSM250054,"Adrenals, mouse17K-A, 41 AMC74 F 712 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 712 days Diet: Ad lib",712 DAYS,GPL738,,,,,
GSM250055,"Adrenals, mouse17K-A, 42 AMC194 M 17 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 17 days Diet: Ad lib",17 DAYS,GPL738,,,,,
GSM250056,"Adrenals, mouse17K-A, 43 AMC241 F 40 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 40 days Diet: Ad lib",40 DAYS,GPL738,,,,,
GSM250057,"Adrenals, mouse17K-A, 45 AMC133 M 180 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 180 days Diet: Ad lib",180 DAYS,GPL738,,,,,
GSM250058,"Adrenals, mouse17K-A, 46 AMC92 F 169 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 169 days Diet: Ad lib",169 DAYS,GPL738,,,,,
GSM250059,"Adrenals, mouse17K-A, 51 AMC127 M 485 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 485 days Diet: Ad lib",485 DAYS,GPL738,,,,,
GSM250060,"Adrenals, mouse17K-A, 52 AMC130 F 481 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 481 days Diet: Ad lib",481 DAYS,GPL738,,,,,
GSM250061,"Adrenals, mouse17K-A, 54 AMC119 M 730 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 730 days Diet: Ad lib",730 DAYS,GPL738,,,,,
GSM250062,"Adrenals, mouse17K-A, 55 AMC167 F 733 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 733 days Diet: Ad lib",733 DAYS,GPL738,,,,,
GSM250063,"Adrenals, mouse17K-A, 56 AMC239 M 40 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 40 days Diet: Ad lib",40 DAYS,GPL738,,,,,
GSM250064,"Adrenals, mouse17K-A, 57 AMC244 F 33 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 33 days Diet: Ad lib",33 DAYS,GPL738,,,,,
GSM250065,"Adrenals, mouse17K-A, 59 AMC135 M 174 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 174 days Diet: Ad lib",174 DAYS,GPL738,,,,,
GSM250066,"Adrenals, mouse17K-A, 60 AMC137 F 180 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 180 days Diet: Ad lib",180 DAYS,GPL738,,,,,
GSM250067,"Adrenals, mouse17K-A, 63 AMC170 M 495 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 495 days Diet: Ad lib",495 DAYS,GPL738,,,,,
GSM250068,"Adrenals, mouse17K-A, 64 AMC131 F 479 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 479 days Diet: Ad lib",479 DAYS,GPL738,,,,,
GSM250069,"Adrenals, mouse17K-A, 66 AMC163 M 733 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 733 days Diet: Ad lib",733 DAYS,GPL738,,,,,
GSM250070,"Adrenals, mouse17K-A, 67 AMC174 F 704 A",Mus musculus,Adrenals,GSE9895,4,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 704 days Diet: Ad lib",704 DAYS,GPL738,,,,,
GSM250071,"Adrenals, mouse17K-B, 01 AMC185 M 43 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 43 days Diet: Ad lib",43 DAYS,GPL738,,,,,
GSM250072,"Adrenals, mouse17K-B, 02 AMC196 F 17 A",Mus musculus,Adrenals,GSE9895,1,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 17 days Diet: Ad lib",17 DAYS,GPL782,,,,,
GSM250073,"Adrenals, mouse17K-B, 05 AMC21 M 186 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 186 days Diet: Ad lib",186 DAYS,GPL782,,,,,
GSM250074,"Adrenals, mouse17K-B, 06 AMC23 F 186 A",Mus musculus,Adrenals,GSE9895,2,"Strain: C57BL/6, Tissue: Adrenals; Gender: female, Age: 186 days Diet: Ad lib",186 DAYS,GPL782,,,,,
GSM250075,"Adrenals, mouse17K-B, 09 AMC43 M 498 A",Mus musculus,Adrenals,GSE9895,3,"Strain: C57BL/6, Tissue: Adrenals; Gender: male, Age: 498 days Diet: Ad lib",498 DAYS,GPL782,,,,,
